"participant.id_in_session","participant.code","participant.label","participant.payoff","player.id_in_group","player.role","player.payoff","player.treatment","player.dyn_stock","player.dyn_bond","player.dyn_wealth","player.mgr_p1","player.mgr_p2","player.quiz_down","player.quiz_up","player.quiz_chance","player.quiz_median","player.quiz_above","player.quiz_risk_attempts","player.quiz_market_attempts","player.bid_l","player.bid_r","player.bid_exp","player.bid_no","player.belief_inv_exp","player.belief_price_exp","player.belief_others_inv_exp","player.belief_others_price_exp","player.belief_inv_no","player.belief_price_no","player.belief_others_inv_no","player.belief_others_price_no","player.belief_inv_l","player.belief_price_l","player.belief_others_inv_l","player.belief_others_price_l","player.belief_inv_r","player.belief_price_r","player.belief_others_inv_r","player.belief_others_price_r","player.allocation_to_pay","player.market_pair_to_pay","player.rounds_to_pay","player.belief_pages_to_pay","player.task1_points","player.allocation_points","player.market_points","player.final_payoff_points","player.all_beliefs_payoff_points","player.beliefs_correct","player.trade_l","player.trade_r","player.trade_exp","player.trade_no","group.id_in_subsession","group.price_l","group.price_r","group.p1_left_is_exp","group.p2_left_is_mgr_a","group.price_exp","group.price_no","group.value_exp","group.value_no","group.value_left_gender","group.value_right_gender","group.state_left","group.state_right","group.x_exp","group.x_no","group.x_a","group.x_b","group.mean_exp","group.mean_no","group.mean_a","group.mean_b","subsession.round_number","session.code","session.label","source_folder","source_file","group_uid","left_mgr_label","right_mgr_label"
12,"5seuckqb",NA,611.11,2,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,90,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,1,0,0,3,90,250,0,1,0,0,120,90,90,150,"Down","Up",20,20,20,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,17,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g3","M_no","W_exp"
13,"hdnqitby",NA,722.22,3,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,90,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,0,-1,0,0,3,90,250,0,1,0,0,120,90,90,150,"Down","Up",20,20,20,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,17,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g3","M_no","W_exp"
14,"ss3joq82",NA,611.11,4,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,87,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,-1,0,0,3,90,250,0,1,0,0,120,90,90,150,"Down","Up",20,20,20,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,17,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g3","M_no","W_exp"
15,"5wh6kzb3",NA,1277.78,5,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,100,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,0,0,0,3,90,250,0,1,0,0,120,90,90,150,"Down","Up",20,20,20,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,17,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g3","M_no","W_exp"
16,"kh2preog",NA,0,1,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,510,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,0,-1,0,0,4,510,90,0,0,0,0,75,50,75,75,"Down","Down",50,100,50,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,17,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g4","W_exp","M_no"
17,"ao798wr7",NA,555.56,2,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,508,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,1,0,0,4,510,90,0,0,0,0,75,50,75,75,"Down","Down",50,100,50,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,17,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g4","W_exp","M_no"
18,"3788h5gm",NA,888.89,3,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,510,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,0,0,0,4,510,90,0,0,0,0,75,50,75,75,"Down","Down",50,100,50,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,17,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g4","W_exp","M_no"
19,"dk85qrmf",NA,1166.67,4,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,500,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,1,0,0,4,510,90,0,0,0,0,75,50,75,75,"Down","Down",50,100,50,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,17,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g4","W_exp","M_no"
20,"qruijzzl",NA,55.56,5,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,511,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,-1,0,0,4,510,90,0,0,0,0,75,50,75,75,"Down","Down",50,100,50,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,17,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g4","W_exp","M_no"
21,"vlvkdjz0",NA,722.22,1,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,370,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,1,0,0,5,119,167,0,1,0,0,75,150,125,75,"Up","Down",50,50,25,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,17,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g5","M_no","W_exp"
22,"9n1v1smg",NA,277.78,2,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,100,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,1,0,0,5,119,167,0,1,0,0,75,150,125,75,"Up","Down",50,50,25,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,17,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g5","M_no","W_exp"
23,"kw7jjs2b",NA,944.44,3,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,119,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,0,0,0,0,5,119,167,0,1,0,0,75,150,125,75,"Up","Down",50,50,25,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,17,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g5","M_no","W_exp"
24,"pop23w57",NA,888.89,4,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,-1,0,0,5,119,167,0,1,0,0,75,150,125,75,"Up","Down",50,50,25,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,17,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g5","M_no","W_exp"
25,"cbc0ayyd",NA,1277.78,5,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,140,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,-1,0,0,5,119,167,0,1,0,0,75,150,125,75,"Up","Down",50,50,25,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,17,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g5","M_no","W_exp"
1,"1c9g6x62",NA,722.22,1,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,-1,0,0,1,50,550,1,1,0,0,85,50,100,75,"Down","Down",30,100,0,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g1","M_no","W_exp"
2,"7fakiwkr",NA,555.56,2,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,25,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,1,0,0,1,50,550,1,1,0,0,85,50,100,75,"Down","Down",30,100,0,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g1","M_no","W_exp"
3,"d4zd28hb",NA,666.67,3,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,50,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,0,0,0,1,50,550,1,1,0,0,85,50,100,75,"Down","Down",30,100,0,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g1","M_no","W_exp"
4,"ja5c25rz",NA,500,4,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,50,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,0,1,0,0,1,50,550,1,1,0,0,85,50,100,75,"Down","Down",30,100,0,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g1","M_no","W_exp"
5,"oedddvhv",NA,0,5,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,120,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,-1,0,0,1,50,550,1,1,0,0,85,50,100,75,"Down","Down",30,100,0,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g1","M_no","W_exp"
6,"7q18nnfd",NA,888.89,1,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,180,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,1,0,0,2,165,50,1,0,0,0,150,130,100,175,"Up","Up",50,30,75,0,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g2","W_exp","M_no"
7,"03zce18q",NA,944.44,2,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,165,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,0,-1,0,0,2,165,50,1,0,0,0,150,130,100,175,"Up","Up",50,30,75,0,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g2","W_exp","M_no"
8,"wbs0fdl5",NA,777.78,3,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,-1,0,0,2,165,50,1,0,0,0,150,130,100,175,"Up","Up",50,30,75,0,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g2","W_exp","M_no"
9,"cqrngk2a",NA,1000,4,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,165,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,1,0,0,2,165,50,1,0,0,0,150,130,100,175,"Up","Up",50,30,75,0,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g2","W_exp","M_no"
10,"259xsu1c",NA,833.33,5,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,180,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,0,0,0,2,165,50,1,0,0,0,150,130,100,175,"Up","Up",50,30,75,0,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g2","W_exp","M_no"
11,"xnss4pg0",NA,611.11,1,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,88,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,1,0,0,3,86,228,0,1,0,0,120,90,90,150,"Down","Up",20,20,20,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g3","M_no","W_exp"
12,"5seuckqb",NA,611.11,2,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,86,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,0,1,0,0,3,86,228,0,1,0,0,120,90,90,150,"Down","Up",20,20,20,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g3","M_no","W_exp"
13,"hdnqitby",NA,722.22,3,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,75,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,-1,0,0,3,86,228,0,1,0,0,120,90,90,150,"Down","Up",20,20,20,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g3","M_no","W_exp"
14,"ss3joq82",NA,611.11,4,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,78,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,0,0,0,3,86,228,0,1,0,0,120,90,90,150,"Down","Up",20,20,20,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g3","M_no","W_exp"
15,"5wh6kzb3",NA,1277.78,5,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,100,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,-1,0,0,3,86,228,0,1,0,0,120,90,90,150,"Down","Up",20,20,20,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g3","M_no","W_exp"
16,"kh2preog",NA,0,1,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,85,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,1,0,0,4,519,81,0,0,0,0,75,50,75,75,"Down","Down",50,100,50,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g4","W_exp","M_no"
17,"ao798wr7",NA,555.56,2,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,520,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,-1,0,0,4,519,81,0,0,0,0,75,50,75,75,"Down","Down",50,100,50,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g4","W_exp","M_no"
18,"3788h5gm",NA,888.89,3,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,519,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,0,0,0,0,4,519,81,0,0,0,0,75,50,75,75,"Down","Down",50,100,50,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g4","W_exp","M_no"
19,"dk85qrmf",NA,1166.67,4,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,510,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,1,0,0,4,519,81,0,0,0,0,75,50,75,75,"Down","Down",50,100,50,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g4","W_exp","M_no"
20,"qruijzzl",NA,55.56,5,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,521,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,-1,0,0,4,519,81,0,0,0,0,75,50,75,75,"Down","Down",50,100,50,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g4","W_exp","M_no"
21,"vlvkdjz0",NA,722.22,1,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,350,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,1,0,0,5,120,149,0,1,0,0,75,150,125,75,"Up","Down",50,50,25,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g5","M_no","W_exp"
22,"9n1v1smg",NA,277.78,2,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,120,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,0,1,0,0,5,120,149,0,1,0,0,75,150,125,75,"Up","Down",50,50,25,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g5","M_no","W_exp"
23,"kw7jjs2b",NA,944.44,3,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,95,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,0,0,0,5,120,149,0,1,0,0,75,150,125,75,"Up","Down",50,50,25,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g5","M_no","W_exp"
24,"pop23w57",NA,888.89,4,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,-1,0,0,5,120,149,0,1,0,0,75,150,125,75,"Up","Down",50,50,25,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g5","M_no","W_exp"
25,"cbc0ayyd",NA,1277.78,5,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,140,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,-1,0,0,5,120,149,0,1,0,0,75,150,125,75,"Up","Down",50,50,25,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,18,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g5","M_no","W_exp"
1,"1c9g6x62",NA,722.22,1,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,-1,0,0,1,20,580,1,1,0,0,85,50,100,75,"Down","Down",30,100,0,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,19,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g1","M_no","W_exp"
2,"7fakiwkr",NA,555.56,2,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,150,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,-1,0,0,1,20,580,1,1,0,0,85,50,100,75,"Down","Down",30,100,0,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,19,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g1","M_no","W_exp"
3,"d4zd28hb",NA,666.67,3,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,1,599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,1,0,0,1,20,580,1,1,0,0,85,50,100,75,"Down","Down",30,100,0,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,19,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g1","M_no","W_exp"
4,"ja5c25rz",NA,500,4,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,20,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,0,1,0,0,1,20,580,1,1,0,0,85,50,100,75,"Down","Down",30,100,0,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,19,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g1","M_no","W_exp"
5,"oedddvhv",NA,0,5,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,20,580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,0,0,0,1,20,580,1,1,0,0,85,50,100,75,"Down","Down",30,100,0,50,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,19,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g1","M_no","W_exp"
6,"7q18nnfd",NA,888.89,1,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,170,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,1,1,0,0,2,165,50,1,0,0,0,150,130,100,175,"Up","Up",50,30,75,0,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,19,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g2","W_exp","M_no"
7,"03zce18q",NA,944.44,2,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,165,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,0,-1,0,0,2,165,50,1,0,0,0,150,130,100,175,"Up","Up",50,30,75,0,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,19,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g2","W_exp","M_no"
8,"wbs0fdl5",NA,777.78,3,NA,0,"M_no_W_exp",NA,NA,"",NA,NA,"","","","","",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"3, 7",4,0,0,0,0,0,0,-1,-1,0,0,2,165,50,1,0,0,0,150,130,100,175,"Up","Up",50,30,75,0,55.8743961352657,52.1082802547771,53.2911392405063,52.9038461538462,19,"gykh8ja7",NA,"MnoWe_1","portfolio_2026-09-14.csv","MnoWe_1__g2","W_exp","M_no"
